NPC,PEF,PV_kWp,BESS_kWh
4553690.939747846,2500790085.1397076,3311.867579941269,3172.8199457997716
3169115.30818191,2640436062.946123,2630.8798745827844,1.001314491170914
1065835.7812537998,2862250825.540507,1.0071075910268235,1.4139613701703646
3453470.9706258425,2589970255.8444066,1621.8564511934776,3166.4788991327323
1989392.2571001786,2786973131.9812655,5.6656659409454235,3176.209285771622
2270893.380258332,2682290968.5646815,1562.2291304827547,1.0142405520694853
2704799.9955817647,2654375551.3191233,2134.7427598451945,1.1765158111335898
3821662.653537087,2556326986.66137,2135.493893657109,3179.537186805471
2222115.137049812,2725368984.9381347,1268.8743291593528,1.1166402092935448
